UPM,NVIVI,NHOGA,DPTO,DPTO_NOMBRE,AREA,AREA_DESC,TOTAL,V23A1,TIENE_INTERNET,V23C1,V23C2,EDAD_JEFE,SEXO_JEFE_DESC,ANIOS_ESTUDIO_JEFE,NIVEL_EDUC_JEFE,CAT_OCUP_JEFE_DESC,IPCM,QUINTIL_ING,DECIL_ING,FACTOR
15427,15,1,9,Paraguarí,6,Rural,3,6,0,,,63,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,365349.616858237,1,1,73
15427,16,1,9,Paraguarí,6,Rural,4,1,0,,,24,Mujer,15.0,4. Superior (13+ años),Empleado/a privado/a,2570725.03645833,4,8,98
15427,19,1,9,Paraguarí,6,Rural,5,6,0,,,41,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1717015.13103448,3,6,108
15427,20,1,9,Paraguarí,6,Rural,1,1,1,6.0,1.0,33,Mujer,17.0,4. Superior (13+ años),Empleado/a privado/a,6536436.78160918,5,10,63
15427,24,1,9,Paraguarí,6,Rural,2,6,0,,,62,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,1031514.82279693,2,3,71
15427,28,1,9,Paraguarí,6,Rural,2,6,0,,,73,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1163050.98108237,2,4,74
15427,29,1,9,Paraguarí,6,Rural,4,6,1,1.0,6.0,47,Mujer,9.0,2. Básica completa (6-9 años),Empleador/a,3360243.81693007,5,9,65
15427,30,1,9,Paraguarí,6,Rural,7,6,1,1.0,6.0,53,Hombre,7.0,2. Básica completa (6-9 años),Empleado/a privado/a,1088009.83292282,2,4,70
15427,32,1,9,Paraguarí,6,Rural,1,6,0,,,59,Hombre,2.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,3087735.68007662,5,9,95
15451,12,1,9,Paraguarí,6,Rural,1,6,0,,,54,Hombre,3.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1774544.11764706,3,6,103
15451,14,1,9,Paraguarí,6,Rural,3,6,0,,,64,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,550033.890492197,1,1,77
15451,27,1,9,Paraguarí,6,Rural,4,6,0,,,31,Mujer,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1070845.58823529,2,3,108
15451,31,1,9,Paraguarí,6,Rural,1,6,0,,,32,Hombre,1.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,871502.742182538,2,3,155
15451,34,1,9,Paraguarí,6,Rural,4,6,0,,,42,Hombre,17.0,4. Superior (13+ años),Empleado/a público/a,1601526.06617647,3,6,89
15451,39,1,9,Paraguarí,6,Rural,2,6,0,,,79,Mujer,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,724095.588235293,1,2,54
15451,52,1,9,Paraguarí,6,Rural,5,6,1,1.0,6.0,38,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,877073.529411764,2,3,85
